canonical_smiles,molecule_chembl_id,IC50_nM,assay_chembl_id,pIC50
Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)cc1,CHEMBL1257821,0.14,CHEMBL1259359,9.853871964321762
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CCCc2ccccc2)c1,CHEMBL1257820,0.25,CHEMBL1259359,9.602059991327963
Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)s1,CHEMBL1257578,0.26,CHEMBL1259359,9.585026652029182
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CCc2ccccc2)c1,CHEMBL1257698,0.38,CHEMBL1259359,9.42021640338319
O=C1COc2ccc(CNC34CCC(CCc5ccnc6cc(C(F)(F)F)cnc56)(CC3)OC4)nc2N1,CHEMBL3422978,0.39,CHEMBL3424851,9.4089353929735
COC1OC2(CCN(Cc3ccccc3)CC2)c2cnn(-c3ccccc3)c21,CHEMBL410832,0.41,CHEMBL922329,9.387216143280265
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2cccs2)c1,CHEMBL1257577,0.43,CHEMBL1259359,9.366531544420413
Nc1nccn1Cc1cn(-c2ccc(F)c(C(F)F)c2)nn1,CHEMBL5858906,0.48,CHEMBL5733977,9.318758762624412
CC(F)(F)c1cc(-n2cc(Cn3ccnc3N)nn2)ccc1Cl,CHEMBL5794967,0.51,CHEMBL5734036,9.292429823902063
CC(F)(F)c1cc(-n2cc(Cn3ccnc3N)nn2)ccc1F,CHEMBL5870278,0.51,CHEMBL5733977,9.292429823902063
Nc1nccn1Cc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,CHEMBL6063759,0.52,CHEMBL5733977,9.2839966563652
Cc1cccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)c1,CHEMBL1257937,0.52,CHEMBL1259359,9.2839966563652
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccc3c(c2)OCO3)c1,CHEMBL1258280,0.62,CHEMBL1259359,9.207608310501746
Cc1ccccc1CN1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,CHEMBL1257938,0.62,CHEMBL1259359,9.207608310501746
CCCCN1CCC2(CC1)OC(OC)c1c2cnn1-c1ccccc1,CHEMBL259732,0.65,CHEMBL922329,9.187086643357144
Nc1nccn1Cc1cn(-c2ccc(Cl)c(C(F)F)c2)nn1,CHEMBL5956282,0.65,CHEMBL5733977,9.187086643357144
O=c1cc(OCc2ccc3ccccc3c2)ccn1-c1ccc(OCCN2CCCC2)cc1,CHEMBL1642479,0.67,CHEMBL1648563,9.173925197299173
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CC(=O)Nc2ccccc2)c1,CHEMBL1258503,0.72,CHEMBL1259359,9.142667503568731
COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2cc1F,CHEMBL3422952,0.73,CHEMBL3424851,9.136677139879545
CC1CN(CCc2ccc([N+](=O)[O-])cc2)CCN1CCc1ccc([N+](=O)[O-])cc1,CHEMBL2146867,0.76,CHEMBL2148626,9.119186407719209
CN(CCOc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1)Cc1ccccc1,CHEMBL1642487,0.81,CHEMBL1648563,9.09151498112135
Cc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C#N,CHEMBL3422970,0.87,CHEMBL3424851,9.060480747381382
C[C@@H]1Cc2c(ccc3[nH]nc(F)c23)[C@@H](c2ccc(OC3CN(CCCF)C3)cn2)N1CC(F)(F)CO,CHEMBL5839811,0.88,CHEMBL5735025,9.05551732784983
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6cc(C(F)(F)F)cnc56)(CC3)OC4)nc2N1,CHEMBL3422959,0.89,CHEMBL3424851,9.050609993355087
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N2C(=O)CC[C@H]2CN2CCN(C)CC2)cc1)c1ccccc1,CHEMBL4171244,0.95,CHEMBL4136264,9.022276394711152
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3C2CCCc3ccccc32)c1,CHEMBL1258725,0.95,CHEMBL1259359,9.022276394711152
O=C1COc2ccc(CNC34CCC(CCc5ccnc6ccc(C(F)(F)F)nc56)(CC3)OC4)nc2N1,CHEMBL3422977,0.99,CHEMBL3424851,9.00436480540245
C[C@@H]1Cc2c(ccc3[nH]nc(F)c23)[C@@H](c2ccc(NC3CN(CCCF)C3)c(F)n2)N1CC(F)(F)CO,CHEMBL5885156,1.0,CHEMBL5735025,9.0
CCc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)c(C)c2c1,CHEMBL4592045,1.0,CHEMBL4424285,9.0
Oc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,CHEMBL60796,1.0,CHEMBL766814,9.0
COCC(C)(C)C#Cc1c(Cl)c2c(Cl)cc(C(N)=O)nc2n1[C@H]1CCCNC1,CHEMBL4457529,1.1,CHEMBL4373005,8.958607314841775
CCOc1cc(C)c2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,CHEMBL3422954,1.19,CHEMBL3424851,8.924453038607469
Cc1nccn1Cc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,CHEMBL5750166,1.2,CHEMBL5733977,8.920818753952375
COc1ccc(COc2ccn(-c3ccc(OCCN4CCCC4)cc3)c(=O)c2)cc1,CHEMBL1642476,1.2,CHEMBL1648563,8.920818753952375
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)c(F)n2)N1CC(F)F,CHEMBL5947456,1.2,CHEMBL5735025,8.920818753952375
CN(C)c1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1F,CHEMBL3422976,1.21,CHEMBL3424851,8.91721462968355
NC(=O)c1cc(Cl)c2c(Cl)c(C#CC3COCCO3)n([C@H]3CCCNC3)c2n1,CHEMBL4466764,1.4,CHEMBL4373005,8.853871964321762
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N2C(=O)CC[C@@H]2CN2CCN(C)CC2)cc1)c1ccccc1,CHEMBL4170680,1.4,CHEMBL4136264,8.853871964321762
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(Cl)c(Cl)cc2o1,CHEMBL204828,1.4,CHEMBL909940,8.853871964321762
COc1cc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1OC,CHEMBL3422964,1.43,CHEMBL3424851,8.844663962534938
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccncc2)c1,CHEMBL1258047,1.5,CHEMBL1259359,8.823908740944319
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cc2)N1CC(F)F,CHEMBL6021768,1.5,CHEMBL5735025,8.823908740944319
CCc1nccn1Cc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,CHEMBL6006629,1.6,CHEMBL5733977,8.795880017344075
COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C#N,CHEMBL3422966,1.6,CHEMBL3424851,8.795880017344075
Cc1ccc(C(C)N2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)s1,CHEMBL1258616,1.6,CHEMBL1259359,8.795880017344075
Cc1cc(-n2cc(Cn3ccnc3C)nn2)ccc1Cl,CHEMBL5971419,1.64,CHEMBL5733977,8.785156151952302
N#Cc1ccc2ncc(C#N)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,CHEMBL3422962,1.66,CHEMBL3424851,8.779891911959945
COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c(F)cnc2cc1C(F)(F)F,CHEMBL3422957,1.7,CHEMBL3424851,8.769551078621726
O=c1cc(OCc2ccc(Cl)cc2)ccn1-c1ccc(OCCN2CCCC2)cc1,CHEMBL1642475,1.7,CHEMBL1648563,8.769551078621726
CCN(CC)CCN(C)c1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1,CHEMBL1642493,1.7,CHEMBL1648563,8.769551078621726
NC(=O)c1cc(Cl)c2c(Cl)c(C#CC3CCOCC3)n([C@H]3CCCNC3)c2n1,CHEMBL4528544,1.7,CHEMBL4373005,8.769551078621726
COc1cc(OC)c2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,CHEMBL3422968,1.78,CHEMBL3424851,8.749579997691106
C[C@@H](c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,CHEMBL1257227,1.8,CHEMBL1259359,8.744727494896694
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)F,CHEMBL4789223,1.8,CHEMBL5735025,8.744727494896694
CCc1nccn1Cc1cn(-c2ccc(Cl)c(C)c2)nn1,CHEMBL6028836,1.84,CHEMBL5733977,8.735182176990463
O=c1cc(OCc2cccc(Cl)c2)ccn1-c1ccc(OCCN2CCCC2)cc1,CHEMBL1642474,1.9,CHEMBL1648563,8.721246399047171
Cc1nccn1Cc1cn(-c2ccc(F)c(OC(F)F)c2)nn1,CHEMBL5905884,1.9,CHEMBL5733977,8.721246399047171
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccn2)c1,CHEMBL1258164,1.9,CHEMBL1259359,8.721246399047171
COc1cc2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2nc1C#N,CHEMBL3422971,1.96,CHEMBL3424851,8.707743928643524
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)CF,CHEMBL4799234,2.0,CHEMBL5735025,8.698970004336019
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CC2CCCCC2)c1,CHEMBL1258279,2.0,CHEMBL1259359,8.698970004336019
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2c(F)cc(NC3CN(CCCF)C3)cc2F)N1CC(F)(F)F,CHEMBL5972587,2.0,CHEMBL5735025,8.698970004336019
Cc1cc(C#N)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,CHEMBL3422973,2.08,CHEMBL3424851,8.681936665037238
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,CHEMBL4650365,2.1,CHEMBL4676137,8.67778070526608
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OC3CN(CCCF)C3)cn2)N1CC(F)(F)CO,CHEMBL5934520,2.1,CHEMBL5735025,8.67778070526608
Nc1nccn1Cc1cn(-c2cc(F)cc(C(F)F)c2)nn1,CHEMBL5792092,2.13,CHEMBL5733977,8.671620396561263
OCCc1nccn1Cc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,CHEMBL5838864,2.26,CHEMBL5733977,8.645891560852599
CN(C)c1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C(F)(F)F,CHEMBL3422975,2.29,CHEMBL3424851,8.640164517660113
COc1ccc2ncc(C#N)c(CC(O)C34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,CHEMBL3422983,2.355,CHEMBL3424851,8.628009088535086
O=c1cc(OCc2ccc(C(F)(F)F)cc2)ccn1-c1ccc(OCCN2CCCC2)cc1,CHEMBL1642477,2.4,CHEMBL1648563,8.619788758288394
CCc1nccn1Cc1cn(-c2ccc(Cl)c(C(F)F)c2)nn1,CHEMBL6004953,2.43,CHEMBL5733977,8.614393726401687
Fc1ccc(N(CCNCCCc2ccccc2)c2ccc(F)cc2)cc1,CHEMBL2046893,2.456,CHEMBL2051179,8.60977163753087
COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1F,CHEMBL3422965,2.49,CHEMBL3424851,8.603800652904264
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(Br)cc2o1,CHEMBL217706,2.5,CHEMBL909940,8.602059991327963
COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccc(Cl)cc1)CC2,CHEMBL409224,2.512,CHEMBL948146,8.599980364934842
Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)o1,CHEMBL1255595,2.8,CHEMBL1259359,8.55284196865778
COCC(F)(F)CN1[C@H](c2ccc(NC3CN(CCCF)C3)cn2)c2ccc3[nH]ncc3c2C[C@H]1C,CHEMBL6020184,2.8,CHEMBL5735025,8.55284196865778
Cc1ccc([C@@H](C)N2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)s1,CHEMBL1257347,2.8,CHEMBL1259359,8.55284196865778
COc1cc(C)c2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,CHEMBL3422953,2.9,CHEMBL3424851,8.537602002101044
CC1(C)Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC(F)(F)F,CHEMBL4752903,2.9,CHEMBL5735025,8.537602002101044
O=c1cc(OCc2cccc(F)c2)ccn1-c1ccc(OCCN2CCCC2)cc1,CHEMBL1642472,2.9,CHEMBL1648563,8.537602002101044
COCCC#Cc1c(Cl)c2c(Cl)cc(C(N)=O)nc2n1[C@H]1CCCNC1,CHEMBL4540910,3.0,CHEMBL4373005,8.522878745280337
Cc1ccccc1[C@H]1C[C@@H](NCc2ccc(Cl)cc2)CC[C@@H]1C(=O)N1CC(c2ccccc2)(c2ccccc2)C1,CHEMBL3086045,3.0,CHEMBL3090534,8.522878745280337
CC(=O)Nc1cccc(C2CCN(CCCn3c(-c4ccc(Cl)cc4)nc4ccccc43)CC2)c1,CHEMBL1761103,3.0,CHEMBL1764027,8.522878745280337
CC1(C#Cc2c(Cl)c3c(Cl)cc(C(N)=O)nc3n2[C@H]2CCCNC2)COC1,CHEMBL4470576,3.0,CHEMBL4373005,8.522878745280337
CC(C)(C#N)CC#Cc1c(Cl)c2c(Cl)cc(C(N)=O)nc2n1[C@H]1CCCNC1,CHEMBL4445116,3.0,CHEMBL4373005,8.522878745280337
Cc1ccc([C@@H](C)N2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)cn1,CHEMBL1257458,3.0,CHEMBL1259359,8.522878745280337
CC(CN1CCN(CCc2ccc([N+](=O)[O-])cc2)CC1)c1ccc([N+](=O)[O-])cc1,CHEMBL2146865,3.1,CHEMBL2148626,8.508638306165727
CC(C)c1nccn1Cc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,CHEMBL5770484,3.12,CHEMBL5733977,8.505845405981557
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccccc1C#N,CHEMBL382741,3.2,CHEMBL1052905,8.494850021680094
Nc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,CHEMBL3422948,3.21,CHEMBL3424851,8.493494967595128
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6cc(Cl)cnc56)(CC3)OC4)nc2N1,CHEMBL3422961,3.27,CHEMBL3424851,8.485452247339714
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3CC3CCCCC3)CC2)cc1,CHEMBL4207128,3.27,CHEMBL4180224,8.485452247339714
C[C@H](c1ccc(Cl)nc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,CHEMBL1257579,3.3,CHEMBL1259359,8.481486060122112
Cc1nccn1Cc1cn(-c2ccc(Cl)c(C(F)F)c2)nn1,CHEMBL6026134,3.37,CHEMBL5733977,8.47237009912866
CCCc1nccn1Cc1cn(-c2ccc(F)c(C(F)F)c2)nn1,CHEMBL5968571,3.4,CHEMBL5733977,8.468521082957745
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2cccnc2)c1,CHEMBL1258048,3.5,CHEMBL1259359,8.455931955649724
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(OC(F)F)cc2o1,CHEMBL213715,3.6,CHEMBL909940,8.443697499232712
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ncc(NC3CN(CCCF)C3)cc2F)N1CC(F)F,CHEMBL5859193,3.6,CHEMBL5735025,8.443697499232712
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(Cl)cc2o1,CHEMBL217789,3.6,CHEMBL909940,8.443697499232712
CC(c1ccncc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,CHEMBL1258962,3.7,CHEMBL1259359,8.431798275933005
Cc1nccn1Cc1cn(-c2ccc(F)c(C(F)F)c2)nn1,CHEMBL5987086,3.83,CHEMBL5733977,8.416801226031378
N#Cc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,CHEMBL3422947,3.87,CHEMBL3424851,8.41228903498109
CC(Cc1ccc([N+](=O)[O-])cc1)N1CCN(CCc2ccc([N+](=O)[O-])cc2)CC1,CHEMBL2146866,3.9,CHEMBL2148626,8.4089353929735
FC(F)Oc1cc(-n2cc(Cn3ccnc3C3CC3)nn2)ccc1Cl,CHEMBL5868410,3.91,CHEMBL5733977,8.407823242604133
CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ncccc2c1=O,CHEMBL2146810,3.981,CHEMBL2150564,8.400007822415901
C[C@@H]1OCC2(CCN(c3cnc4c(-c5cccc(Cl)c5Cl)n[nH]c4n3)CC2)[C@@H]1N,CHEMBL4475043,4.0,CHEMBL4414124,8.397940008672037
COC(C)(C)CC#Cc1c(Cl)c2c(Cl)cc(C(N)=O)nc2n1[C@H]1CCCNC1,CHEMBL4541837,4.0,CHEMBL4373005,8.397940008672037
Cc1nccn1Cc1cn(-c2ccc(F)c(C(C)(F)F)c2)nn1,CHEMBL5909140,4.05,CHEMBL5733977,8.39254497678533
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(N(C)C3CN(CCCF)C3)cn2)N1CC(F)F,CHEMBL5918557,4.1,CHEMBL5735025,8.387216143280265
CCc1nccn1Cc1cn(-c2ccc(F)c(C(F)F)c2)nn1,CHEMBL5877886,4.11,CHEMBL5733977,8.386158178123932
COc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1Cl,CHEMBL3422963,4.2,CHEMBL3424851,8.3767507096021
COc1cc(CCC23CCC(NCc4ccc5c(n4)NC(=O)CO5)(CC2)CO3)c2nc(OC)ccc2n1,CHEMBL3422969,4.21,CHEMBL3424851,8.375717904164333
OCCc1nccn1Cc1cn(-c2ccc(F)c(OC(F)F)c2)nn1,CHEMBL6064693,4.26,CHEMBL5733977,8.370590400897282
CCCCc1nccn1Cc1cn(-c2ccc(F)c(C(F)F)c2)nn1,CHEMBL5798112,4.29,CHEMBL5733977,8.367542707815275
CC(C)N(CCOc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1)C(C)C,CHEMBL1642486,4.3,CHEMBL1648563,8.366531544420413
O=c1cc(OCc2ccccc2F)ccn1-c1ccc(OCCN2CCCC2)cc1,CHEMBL1642471,4.3,CHEMBL1648563,8.366531544420413
CC1=C(c2ccc(OCCCN3CCCC3)cc2)Oc2ccccc2S1,CHEMBL560923,4.4,CHEMBL1061548,8.356547323513812
Cc1cc(-n2cc(Cn3ccnc3C(C)C)nn2)ccc1Cl,CHEMBL5986147,4.47,CHEMBL5733977,8.349692476868064
COc1cccc([C@@H](C)N2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)c1,CHEMBL1257348,4.6,CHEMBL1259359,8.337242168318426
CCc1nccn1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,CHEMBL5839468,4.65,CHEMBL5733977,8.332547047110046
CC(C)(c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,CHEMBL1258846,4.7,CHEMBL1259359,8.327902142064282
COc1cc(OC2CN(CCCF)C2)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(F)(F)CO,CHEMBL5986059,4.7,CHEMBL5735025,8.327902142064282
CC(C[C@H](NC(=O)C1CCC1)c1ccccc1)N1CCC(n2cc(-c3ccccc3)[nH]c2=O)CC1,CHEMBL460009,4.7,CHEMBL1034067,8.327902142064282
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3C2(c3ccccc3)CC2)c1,CHEMBL1258961,4.8,CHEMBL1259359,8.318758762624412
O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(O)nc56)(CC3)OC4)nc2N1,CHEMBL3422765,4.83,CHEMBL3424851,8.316052869248487
Cc1ccccc1C(C)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,CHEMBL1258724,4.9,CHEMBL1259359,8.309803919971486
Cc1nccn1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,CHEMBL6047990,4.92,CHEMBL5733977,8.30803489723264
Cc1nncn1Cc1cn(-c2ccc(Cl)cc2)nn1,CHEMBL5980949,4.92,CHEMBL5734036,8.30803489723264
O=C1COc2ccc(CNC34CCC(CCc5ccnc6cc(Cl)cnc56)(CC3)OC4)nc2N1,CHEMBL3422980,4.93,CHEMBL3424851,8.30715308072277
C[C@@H]1Sc2ccccc2O[C@@H]1c1ccc(OCCCN2CCCC2)cc1,CHEMBL557853,5.0,CHEMBL1061548,8.301029995663981
N#Cc1ccc2c(=O)cc(C(=O)NC3CCN(Cc4ccc5c(c4)OCO5)CC3)oc2c1,CHEMBL387417,5.0,CHEMBL909940,8.301029995663981
CC1(CC#Cc2c(Cl)c3c(Cl)cc(C(N)=O)nc3n2[C@H]2CCCNC2)COC1,CHEMBL4457389,5.0,CHEMBL4373005,8.301029995663981
CCc1nccn1Cc1cn(-c2ccc(F)c(Cl)c2)nn1,CHEMBL5990369,5.02,CHEMBL5733977,8.29929628285498
COC[C@](C)(F)CN1[C@H](c2ccc(NC3CN(CCCF)C3)cc2OC)c2ccc3[nH]ncc3c2C[C@H]1C,CHEMBL5916184,5.05,CHEMBL5735025,8.296708621881338
Cc1ccc(CCN(C)CCOc2ccc(C)cc2)cc1,CHEMBL2324254,5.1,CHEMBL2330781,8.292429823902063
COc1cc(C)c2nccc(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,CHEMBL3422967,5.22,CHEMBL3424851,8.282329496997738
CC(C)c1nccn1Cc1cn(-c2ccc(Cl)c(C(F)F)c2)nn1,CHEMBL5898921,5.24,CHEMBL5733977,8.280668713016274
Cc1cc(-n2cc(Cn3ccnc3C)nn2)ccc1F,CHEMBL5904342,5.32,CHEMBL5733977,8.274088367704952
COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1,CHEMBL217593,5.4,CHEMBL909940,8.267606240177031
O=C(NC1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1)c1cc(=O)c2ccc(F)cc2o1,CHEMBL217707,5.6,CHEMBL909940,8.2518119729938
COc1cc(OC2CN(CCCF)C2)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC(F)F,CHEMBL5797953,5.7,CHEMBL5735025,8.244125144327509
COc1cc(NC2CN(CCCF)C2)c(F)cc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC1(F)CC1,CHEMBL5790255,5.7,CHEMBL5735025,8.244125144327509
CN1CCCCC1COc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1,CHEMBL1642490,5.8,CHEMBL1648563,8.236572006437063
O=c1cc(OCc2ccccc2)ccn1-c1ccc(OCCN2CCCCC2)cc1,CHEMBL1642482,5.8,CHEMBL1648563,8.236572006437063
NC(=O)c1cc(Cl)c2c(Cl)c(C#CC3CNCCO3)n([C@H]3CCCNC3)c2n1,CHEMBL4583118,6.0,CHEMBL4373005,8.221848749616356
CC(c1ccccc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,CHEMBL1258615,6.0,CHEMBL1259359,8.221848749616356
O=[N+]([O-])c1ccc(CCN2CCN(CCc3ccc([N+](=O)[O-])cc3)CC2)cc1,CHEMBL2146755,6.0,CHEMBL2148626,8.221848749616356
FCCc1nccn1Cc1cn(-c2ccc(Cl)c(OC(F)F)c2)nn1,CHEMBL5965720,6.02,CHEMBL5733977,8.220403508742175
CCCCCCCN(CC)CCCCc1ccc([N+](=O)[O-])cc1,CHEMBL182977,6.094,CHEMBL827807,8.215097550113345
Fc1ccc(-n2cc(C3CCN(CCN4CCN=C4S)CC3)c3ccccc32)cc1,CHEMBL298978,6.183,CHEMBL766816,8.208800753501125
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2cc(F)c(F)cc2o1,CHEMBL387178,6.2,CHEMBL909940,8.207608310501746
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)OCC(=O)N6)n3C)cccc2n1,CHEMBL271066,6.31,CHEMBL948183,8.199970640755865
O=C(c1ccc(Cl)cc1)N1CCC2(CCN(Cc3ccccc3Oc3ccccc3)CC2)CC1,CHEMBL259243,6.457,CHEMBL948146,8.18996921359416
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(NC3CN(CCCF)C3)cn2)N1CC1(F)CC1,CHEMBL4759607,6.5,CHEMBL5735025,8.187086643357144
CS(=O)(=O)Cc1ccc(CN2[C@@H]3CC[C@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)cc1,CHEMBL1258391,6.6,CHEMBL1259359,8.18045606445813
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccccc2o1,CHEMBL214767,6.7,CHEMBL909940,8.173925197299173
C[C@@H]1Cc2c(ccc3[nH]ncc23)[C@@H](c2ccc(OC3CN(CCCF)C3)cn2)N1CC(F)F,CHEMBL5820589,6.7,CHEMBL5735025,8.173925197299173
Cc1cc(S(C)(=O)=O)nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc12,CHEMBL3422974,6.71,CHEMBL3424851,8.173277479831007
CCCCc1nccn1Cc1cn(-c2ccc(Cl)c(Cl)c2)nn1,CHEMBL5989582,6.84,CHEMBL5733977,8.164943898279883
Cc1cc(-n2cc(Cn3ccnc3CCO)nn2)ccc1Cl,CHEMBL5951589,6.9,CHEMBL5733977,8.161150909262744
