canonical_smiles,molecule_chembl_id,IC50_nM,assay_chembl_id,pIC50
Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1,CHEMBL63786,0.003,CHEMBL683040,11.522878745280337
CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL53711,0.006,CHEMBL674648,11.221848749616356
CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,CHEMBL35820,0.006,CHEMBL677389,11.221848749616356
Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,CHEMBL66031,0.008,CHEMBL679944,11.096910013008056
CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL53753,0.008,CHEMBL679944,11.096910013008056
Cn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc21,CHEMBL176582,0.01,CHEMBL683040,11.0
COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)Oc2ccccc2)c(-c2c[nH]c3ccccc23)n1,CHEMBL5270693,0.02,CHEMBL5260455,10.698970004336019
Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL174426,0.025,CHEMBL683040,10.602059991327963
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CC2(CN(C)C2)OC1=O,CHEMBL5790648,0.034,CHEMBL5736969,10.468521082957745
CCCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,CHEMBL6054692,0.0365,CHEMBL5736969,10.437707135543526
C=CC(=O)Nc1ccc2ncnc(Nc3cc(F)c(Cl)c(Cl)c3)c2c1,CHEMBL3613702,0.037,CHEMBL3616083,10.431798275933005
CCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,CHEMBL5968640,0.0455,CHEMBL5736969,10.341988603342887
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1C[C@H](CN(C)C)OC1=O,CHEMBL5915655,0.05,CHEMBL5736967,10.301029995663981
CN1CCC2(CC1)CN(c1ccc3ncnc(Nc4cccc(Cl)c4F)c3c1)C(=O)O2,CHEMBL5746224,0.051000000000000004,CHEMBL5736969,10.292429823902063
COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Br)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,CHEMBL5811442,0.052,CHEMBL5738256,10.2839966563652
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CC2(CCN(C)CC2)OC1=O,CHEMBL5997498,0.060000000000000005,CHEMBL5736967,10.221848749616356
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(=O)Oc2ccccc2)c(-c2cn(C)c3ccccc23)n1,CHEMBL5284924,0.064,CHEMBL5260455,10.193820026016112
COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1N1CC2(CCN(C)CC2)OC1=O,CHEMBL5874605,0.07,CHEMBL5736967,10.154901959985743
COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC,CHEMBL327307,0.072,CHEMBL680017,10.142667503568731
COc1cc(N2CCC(N3CC(N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5186680,0.075,CHEMBL5117929,10.1249387366083
COc1cc(N2CCC(N3CCCN(C)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,CHEMBL5193123,0.07500000000000001,CHEMBL5117929,10.1249387366083
CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCCO4)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,CHEMBL5188940,0.08,CHEMBL5117929,10.096910013008056
CCN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CNC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,CHEMBL5957231,0.085,CHEMBL5730776,10.070581074285707
CCOC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1,CHEMBL5195904,0.09,CHEMBL5117929,10.045757490560675
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CHEMBL53428,0.091,CHEMBL677387,10.040958607678906
CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,CHEMBL5180388,0.095,CHEMBL5117929,10.022276394711152
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,CHEMBL5282641,0.097,CHEMBL5255138,10.013228265733755
CCC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(OC(C)C)c23)c1,CHEMBL5220645,0.1,CHEMBL5215199,10.0
Nc1ccc2cncnc2c1,CHEMBL55729,0.1,CHEMBL680021,10.0
Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,CHEMBL420624,0.1,CHEMBL677387,10.0
COc1cc(CNCCN(C)C)ccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,CHEMBL4759003,0.1,CHEMBL4718820,10.0
CN1CCC(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cc(F)ccc3O)C4)cc2)CC1,CHEMBL5201543,0.1,CHEMBL5147203,10.0
COc1cc(CNCCN2CCCCC2)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,CHEMBL4778248,0.1,CHEMBL4718820,10.0
COc1cc(CN(C)CCN(C)C)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,CHEMBL4784258,0.1,CHEMBL4718820,10.0
COc1cc(CNCCN2CCNCC2)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,CHEMBL4742081,0.1,CHEMBL4718820,10.0
CN(C)CCNCc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)cc1F,CHEMBL4748367,0.1,CHEMBL4718820,10.0
CCOc1ccccc1-c1cc2c(N[C@H](CCO)c3ccccc3)ncnc2[nH]1,CHEMBL4760328,0.1,CHEMBL4718820,10.0
COc1cc(CNCCN2CCOCC2)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,CHEMBL4787951,0.1,CHEMBL4718820,10.0
CN1CCC(c2ccc(-c3ccc4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3F)cc2)CC1,CHEMBL5196360,0.1,CHEMBL5147203,10.0
COC[C@@H]1CN(c2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C(=O)O1,CHEMBL5993268,0.10400000000000001,CHEMBL5736969,9.98296666070122
COc1cc(N2CCC(N3C[C@H]4COC[C@H]4C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5418539,0.105,CHEMBL5327353,9.978810700930062
COc1cc(N2CCC(N3CC(C)(CO)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5393923,0.105,CHEMBL5327353,9.978810700930062
COc1cc(N2CCC(N(C)CCN(C)C)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5436031,0.105,CHEMBL5327353,9.978810700930062
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL941,0.11,CHEMBL5216306,9.958607314841775
COc1cc(N2CCC(N3CC(C(C)(C)O)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5399653,0.11,CHEMBL5327353,9.958607314841775
COc1cc(N2CCC(N3CC(F)(CO)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5415311,0.115,CHEMBL5327353,9.939302159646388
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,CHEMBL5288888,0.116,CHEMBL5255138,9.935542010773082
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,CHEMBL3930620,0.12,CHEMBL3870704,9.920818753952375
COc1cc(N2CCC(N3CCN(C(C)=O)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5422588,0.12,CHEMBL5327353,9.920818753952375
Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,CHEMBL328216,0.12,CHEMBL677204,9.920818753952375
Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL51853,0.13,CHEMBL674648,9.886056647693163
CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CHEMBL54400,0.13,CHEMBL677387,9.886056647693163
COc1c(F)cc(F)cc1Nc1c(-c2ccncc2OCC(C)(C)OC)[nH]c2c1C(=O)NCC2,CHEMBL5942124,0.13,CHEMBL5738105,9.886056647693163
COc1cc(N2CCC(N3CC[C@@H](N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5431909,0.13,CHEMBL5327353,9.886056647693163
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1C2COCC21,CHEMBL3892310,0.13,CHEMBL3887593,9.886056647693163
CC(C)(O)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1)C(=O)NCC2,CHEMBL5883280,0.131,CHEMBL5738106,9.882728704344236
CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCCO4)n2)c(OC)cc1N1CCC(N2CC(COC)C2)CC1,CHEMBL5197545,0.135,CHEMBL5117929,9.869666231504993
COc1cc(N2CCC(N3CC[C@H](N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,CHEMBL5193149,0.135,CHEMBL5117929,9.869666231504993
Cc1ccc(S(=O)(=O)c2ccc(C3C(C(=O)c4ccccc4)=C(N)NC4=C3C(=O)CC(C)(C)C4)cc2)cc1,CHEMBL5977738,0.14,CHEMBL5738725,9.853871964321762
COc1c(F)cccc1Nc1c(-c2ccncc2OCC(C)(C)OC)[nH]c2c1C(=O)NCC2,CHEMBL5405163,0.145,CHEMBL5738105,9.838631997765026
COc1ccc(-c2cc(=O)cc(-c3ccc(OC)cc3)o2)cc1,CHEMBL5192793,0.15,CHEMBL5133518,9.823908740944319
CN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CNC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,CHEMBL5972309,0.15,CHEMBL5730776,9.823908740944319
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1Br)C(=O)NCC2,CHEMBL5962943,0.152,CHEMBL5738105,9.818156412055227
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CC1,CHEMBL5274692,0.153,CHEMBL5255138,9.8153085691824
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cc(F)cc(F)c1OC)C(=O)NCC2,CHEMBL5798855,0.153,CHEMBL5738105,9.8153085691824
C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,CHEMBL490496,0.1585,CHEMBL944276,9.79997073344623
COc1cc(N2CCC(N3CCCOCC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,CHEMBL5192223,0.16,CHEMBL5117929,9.795880017344075
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1C=CN3c1cccc(Cl)c1F,CHEMBL5572504,0.16,CHEMBL5546057,9.795880017344075
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,CHEMBL5574232,0.16,CHEMBL5546057,9.795880017344075
C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL491083,0.1698,CHEMBL944276,9.770062314092065
Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O,CHEMBL93032,0.17,CHEMBL677205,9.769551078621726
N#CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL592617,0.17,CHEMBL1072157,9.769551078621726
C=CC(=O)Nc1cc(Nc2ncc(C(F)(F)F)c(-c3cn(C4COC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4792967,0.17,CHEMBL4714437,9.769551078621726
C=CC(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL334697,0.17,CHEMBL673925,9.769551078621726
CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC,CHEMBL418967,0.1719,CHEMBL680017,9.764724123312948
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1OC)C(=O)NCC2,CHEMBL5951245,0.175,CHEMBL5738105,9.756961951313706
COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,CHEMBL5774126,0.1755,CHEMBL5738105,9.755722879198157
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4CC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4761468,0.18,CHEMBL4714437,9.744727494896694
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC,CHEMBL2031302,0.18,CHEMBL2033041,9.744727494896694
OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL166093,0.18,CHEMBL674648,9.744727494896694
COc1cc(N2CCC(N3CC(N(C)C)C3)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5396086,0.185,CHEMBL5327353,9.732828271596986
OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL165864,0.19,CHEMBL674648,9.721246399047171
CNc1cc2c(Nc3cccc(Cl)c3)ncnc2cn1,CHEMBL166154,0.19,CHEMBL674648,9.721246399047171
COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1OC(F)F)C(=O)NCC2,CHEMBL5743634,0.197,CHEMBL5738105,9.705533773838408
COc1cc(CO)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,CHEMBL4164805,0.2,CHEMBL4718840,9.698970004336019
COc1cc(N2CCOCC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,CHEMBL5597724,0.2,CHEMBL5587334,9.698970004336019
C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,CHEMBL3753235,0.2,CHEMBL3755797,9.698970004336019
COc1cc(N2CCC(NCCO)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,CHEMBL5887896,0.2,CHEMBL5737861,9.698970004336019
COCC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1,CHEMBL5188373,0.2,CHEMBL5117929,9.698970004336019
CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,CHEMBL4776396,0.2,CHEMBL4718820,9.698970004336019
OCc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)cc1,CHEMBL4175024,0.2,CHEMBL4718840,9.698970004336019
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(S(=O)(=O)N(C)C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4747958,0.2,CHEMBL4714437,9.698970004336019
CCN1CCC(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,CHEMBL5840248,0.2,CHEMBL5730776,9.698970004336019
CN1CCC(c2ccc(-c3ccc4ncn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1,CHEMBL5206902,0.2,CHEMBL5147203,9.698970004336019
CN1CCC(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cccc(F)c3)C4)cc2)CC1,CHEMBL5182553,0.2,CHEMBL5147203,9.698970004336019
CC(C)N1CC2(CN(c3ccc4ncnc(Nc5cccc(Cl)c5F)c4c3)C(=O)O2)C1,CHEMBL5786982,0.20199999999999999,CHEMBL5736969,9.694648630553376
O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@H](NC(=O)c5ccc(CN6CCN7CCC[C@@H]7C6)c(C(F)(F)F)c5)[C@H]3O4)ccnc2N1,CHEMBL5971901,0.21,CHEMBL5730776,9.67778070526608
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1OC(F)F)C(=O)NCC2,CHEMBL5874668,0.21,CHEMBL5738105,9.67778070526608
COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1)C(=O)NCC2,CHEMBL5740720,0.212,CHEMBL5738106,9.67366413907125
COc1cc(N2CCC(N3CCN(C)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5169450,0.218,CHEMBL5143769,9.661543506395395
CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL161956,0.22,CHEMBL674648,9.657577319177793
CCOC(=O)C1=C(C(F)(F)F)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(S(=O)(=O)c2ccccc2)cc1,CHEMBL5881155,0.22,CHEMBL5738725,9.657577319177793
COc1cc(N2CCC(N3CC(N(C)C)C3)CC2)c(C)cc1Nc1ncc(SC)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5432965,0.22,CHEMBL5327353,9.657577319177793
CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,CHEMBL2031300,0.23,CHEMBL2033041,9.638272163982407
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1C)C(=O)NCC2,CHEMBL6041040,0.2355,CHEMBL5738105,9.628009088535086
OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CHEMBL127041,0.23995,CHEMBL677387,9.61987924573156
CN1CCC(Oc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,CHEMBL5805459,0.24,CHEMBL5730776,9.619788758288394
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2O[C@@H]2CCOC2)CC1,CHEMBL5280967,0.24,CHEMBL5255138,9.619788758288394
COCCOc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1CC(F)F)C(=O)NCC2,CHEMBL5990479,0.2425,CHEMBL5738105,9.615288257061717
CCOC(=O)c1ccccc1Nc1nc(Nc2ccc(OCC(=O)N3CCOCC3)cc2)ncc1Cl,CHEMBL4862351,0.2446,CHEMBL4832125,9.611543547299734
OCCNc1c(Br)cccc1Nc1ncnc2ccncc12,CHEMBL270696,0.2455,CHEMBL952131,9.609948503541013
COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OC,CHEMBL316064,0.2455,CHEMBL680017,9.609948503541013
Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,CHEMBL328955,0.25,CHEMBL680017,9.602059991327963
COCCOc1cc2ncnc(Nc3cccc(OS(=O)(=O)F)c3)c2cc1OCCOC,CHEMBL5633067,0.25,CHEMBL5626876,9.602059991327963
Brc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,CHEMBL53426,0.2512,CHEMBL952131,9.599980364934842
CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,CHEMBL5174418,0.26,CHEMBL5143769,9.585026652029182
CCN1CCC(=Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,CHEMBL5897419,0.26,CHEMBL5730776,9.585026652029182
COc1cc(N2CCC(N3CC(N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,CHEMBL5206164,0.26,CHEMBL5117929,9.585026652029182
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCN/C(=N\C#N)Nc4ccncc4)cc23)c1,CHEMBL4851176,0.26,CHEMBL4819610,9.585026652029182
C#Cc1cccc(Nc2ncnc3cc(OCCCCn4ccnc4[N+](=O)[O-])c(OC)cc23)c1,CHEMBL3360608,0.26,CHEMBL3375345,9.585026652029182
CC(C)n1c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc2c2c(OCC(F)(F)F)cc(N3CCN(C)CC3)cc21,CHEMBL5624606,0.265,CHEMBL5620517,9.576754126063193
O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL2031298,0.27,CHEMBL2033041,9.568636235841012
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN(C)C,CHEMBL2031303,0.27,CHEMBL2033041,9.568636235841012
O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,CHEMBL3929484,0.27,CHEMBL3870704,9.568636235841012
CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCO4)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,CHEMBL5203220,0.275,CHEMBL5117929,9.560667306169737
O=C(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL355816,0.28,CHEMBL674648,9.55284196865778
CCN(C)C1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1,CHEMBL5178971,0.28,CHEMBL5117930,9.55284196865778
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(=O)Oc2ccc(F)cc2)c(-c2cn(C)c3ccccc23)n1,CHEMBL5285052,0.28,CHEMBL5260455,9.55284196865778
O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CHEMBL128468,0.28090000000000004,CHEMBL677387,9.551448260798422
COc1cc(N2CCC(N(C)C)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,CHEMBL5963175,0.281,CHEMBL5738257,9.55129368009492
O=C(O)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,CHEMBL271122,0.2818,CHEMBL952131,9.550059011226661
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCN1CCOCC1,CHEMBL2031305,0.29,CHEMBL2033041,9.537602002101044
CCc1cc(Nc2ncc(C(F)(F)F)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,CHEMBL5425947,0.29,CHEMBL5327353,9.537602002101044
Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1,CHEMBL426580,0.29,CHEMBL683040,9.537602002101044
CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CCS(C)(=O)=O)CC2)CC1,CHEMBL5206715,0.3,CHEMBL5114499,9.522878745280337
CN(C)[C@H]1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)C1,CHEMBL5816591,0.3,CHEMBL5730776,9.522878745280337
CN(C)CCNCc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)cc1,CHEMBL4748320,0.3,CHEMBL4718820,9.522878745280337
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C\CN1CCOCC1,CHEMBL3357644,0.3,CHEMBL3385194,9.522878745280337
COCCNC1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4NS(C)(=O)=O)n3)c(OC)c2)CC1,CHEMBL5745490,0.3,CHEMBL5737861,9.522878745280337
CN1CCN(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cc(F)ccc3O)C4)cc2)CC1,CHEMBL5191510,0.3,CHEMBL5147203,9.522878745280337
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,CHEMBL3544983,0.3,CHEMBL4394508,9.522878745280337
COc1cc(NS(C)(=O)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,CHEMBL4740573,0.3,CHEMBL4718820,9.522878745280337
COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(N)(=O)=O)n1,CHEMBL5917624,0.3,CHEMBL5737861,9.522878745280337
COc1cc(N2CCC(NC(C)=O)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1,CHEMBL6014342,0.3,CHEMBL5737861,9.522878745280337
C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,CHEMBL4127317,0.3,CHEMBL4125335,9.522878745280337
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(NS(C)(=O)=O)cc3)cc12)c1ccccc1,CHEMBL4743998,0.3,CHEMBL4718820,9.522878745280337
CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,CHEMBL203644,0.3,CHEMBL862512,9.522878745280337
C[C@H]1CN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CCN1,CHEMBL5773114,0.3,CHEMBL5730776,9.522878745280337
C=CC(=O)N1C[C@@H]2C[C@H]1CN2C(=O)Oc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC,CHEMBL5186362,0.3,CHEMBL5147184,9.522878745280337
CCOc1ccccc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2[nH]1,CHEMBL4785569,0.3,CHEMBL4718820,9.522878745280337
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,CHEMBL4078431,0.3,CHEMBL3993803,9.522878745280337
COc1cc(CNCCN(C)C)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,CHEMBL4787816,0.3,CHEMBL4718820,9.522878745280337
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CO)cc3)cc12)c1ccccc1,CHEMBL5403510,0.3,CHEMBL5342459,9.522878745280337
